「ビッグ・ママ」の李知映（イ・ジヨン、ハイマート）は昨年のチャンピオンのカリー・ウェブ（豪州）と３位タイ（２アンダー、７０）で試合を終えた。	“超级妈妈”李知映（Himart）和去年的冠军得主凯莉·韦伯（澳大利亚）以并列第3位（低于标准杆2杆共70杆）结束了首轮比赛。
「厳しい視線」でキム・ヨナの演技を見守った４人の韓国人国際スケート連盟（ＩＳＵ）国際審判も、一斉にキム・ヨナならではの芸術的な演技を高く評価した。	用“鹰的眼睛”观看金妍儿表演的4名韩国人国际冰上比赛联盟(ISU)国际裁判也接连高度评价了只有金妍儿才能完成的艺术性的表演。
面倒くせぇやつだが，バレーを見る目だけは確かだ	那老家伙难搞得很，但在排球上倒是眼光毒辣
本当に 全国も夢じゃないかもしれない	全国冠军再也不是夢想了
朴監督は、世界ジュニア選手権大会（６月１０日〜７月２日・オランダ）を控えて１１日、京畿道坡州（キョンギド・パジュ）の代表チームトレーニングセンター（ＮＦＣ）に招集されたジュニア代表メンバーを前にして深い溜息を吐き出した。	即将出征世界青少年锦标赛（6月10日～7月2日，荷兰）的他，11日，面对召集到京畿道坡州国家队训练中心(NFC)的青少年队员叹了一口长气。
欧州ではサッカーの「最果ての地」が、世界最高峰プレミアリーグの選手たちで作るイングランド代表を撃沈したのだ。	作为欧洲足球的“边缘中的边缘”的冰岛队，击沉了由世界顶级的超联赛出身的球员们组成的英格兰队。
Ｗ杯決勝戦に警察官の姿で乱入した４人は？	在俄罗斯世界杯决赛当时身穿警服乱入球场的4人下场如何？
２人は共に今季、紆余曲折の末、現在の所属チームのユニホームを着ただけに、ゴール成功の喜びはさらに大きかった。	因为两位选手在本赛季都是历经艰辛才得以身披现役俱乐部的队服，所以这场胜利带给他们各自的喜悦不同凡响。
バレーに特別変わったルールがあるとしたら	如果说排球有什么特殊规则的话
今季序盤はやや振るわなかったが、特有の余裕ある微笑はそのままだった。	虽然赛季初期状态不佳，但脸上仍然洋溢着充满自信的笑容。
また、００年のアジア大会当時、許監督と試合に出場した李雲在（イ・ウンジェ、水原）、李栄杓（イ・ヨンピョ、ドルトムント）、朴智星（パク・ジソン、マンチェスター・ユナイテッド）も雪辱の機会を得た。	2000年与许丁茂主教练一同参加过比赛的李云在（水原）、李荣杓（多蒙特）、朴智星（曼联）也得到了复仇的机会。
たいいくかん	体育馆
２１日に休暇でがらがらになったＫＢスターズの天安（チョンアン）体育館でウェイトトレーニングとシュートに励んだ。	21日，在因休假而变得空荡荡的KB明星队所属的天安体育馆进行了负重训练和投篮练习。
金泳𨩱（キム・ヨンチョル）、金南一（キム・ナムイル）の母校である仁川富平（プピョン）高校と、白智勲（ペク・ジフン）、金珍圭が卒業した慶尚北道・安東（アンドン）高校は、夜間の自律学習の時間を減らし、校内体育館で応援を行う。	金英哲、金南一的母校仁川富平高中和白智勋、金辰圭毕业的庆北安东高中是决定减少晚自习时间，在校内体育馆进行助威。
第１１７回ボストン・マラソンが開催されたマサチューセッツ州ボストン市内のゴール付近で１５日（現地時間）午後２時５０分頃、２度にわたって爆発が起きた。	在举行第117届玻斯顿马拉松大赛的麻省州波士顿室内终点线附近，15日（当地时间）下午2点50分发生了两次爆炸。
歪んだオルゴール	所扭曲的八音盒
アマチュアだった昨年、既にプロ大会で２勝を収めた金ギョンテは、１２月、ドーハアジア大会で、史上初めて男子ゴルフ２冠を達成した期待株だ。	去年以业余选手的身份已经在职业比赛上夺得2个冠军的金景泰是在12月的多哈亚运会上历史上首次登上男子高尔夫双冠王的希望之星。
司令塔を務める金寅植（キム・インシク）監督（斗山）は、「捕手のチン・ガプヨン（三星ライオンズ）がドーピングテストの結果、ホルモン過剰で危険数値に達したことが分かった。	最高司令金寅植主教练（斗山队）解释说：“投手陈甲龙（三星队）在兴奋剂检测中，被检出其激素含量超标。
今回の綱紀粛正は、李明博（イ・ミョンバク）大統領の任期が後半に入り、緩みつつある公職社会のムードを引き締め、早期レイムダックを遮断するための布石だ。	此次行动是以专项整治李明博总统任期进入后半期以来日益松懈的公职社会气氛，以此达到切断早期“Lame Duck（权利缩水现象）”的目的。
佐藤コーチは前日、浅田を新横浜スケートセンターで会って「終わりにしたい」と告げられたとして、「（浅田が）悲しくみられないように、明るく話した」と、朝日新聞の取材に明らかにした。	前一天他在新横滨滑冰中心见到浅田真央时得到了“将进行修整”的报告，并向《朝日新闻》表示“(浅田真央)悲伤,看不到明朗”。
すごく　いい試合をしたんだから	因为你已经表现得很好了
以前の試合でメキシコがボディーチェックを嫌い、サイドスペースをよく空けたと分析したからだ。	因为他分析认为，墨西哥队在以前的比赛中，不喜欢争抢，而且侧面空间漏洞比较大。
じゃあ 明日の試合は	那明天的比赛呢
ＳＬＡＭＤＵＮＫ バスケットの国 アメリカ	灌篮高手 篮球王国 美国
それらとともに自動車の仲介業をしているアリ・ムサウィー（２４）氏も「サッカーボールを送れば、バグダッドにいる甥がとても喜ぶだろう」とし「派兵のため、イラク国民の韓国についてのイメージが悪くなったが、サッカーボールを送る行事で、再び良くなるだろう」と、期待感を示した。	与他们一起从事汽车中介行业的阿里·穆沙维（24岁）也称：“如果送去足球，住在巴格达的我的侄子一定很高兴。
５日間で勝者を決めるトーナメントの日程と	考虑到五天内就要决出冠军的紧凑淘汰赛日程
サラーは、この試合でリバプールでリーグ戦に通算１０４試合に出場し、７３ゴール、２７アシストを記録し、得点関与数が１００に到達した。	当天的比赛，是萨拉赫代表利物浦出战的104场联赛，在此期间他共攻入73球、助攻27次，总计攻击点(进球或助攻)达到100个。
一方でネクセンは、「高尺スカイドームに移してから木洞周辺からの常連客が減った上、交通アクセスの問題などで思ったほどのドーム特需は大きくないと見ている」との見方を示した。	相反，耐克森队方面表示，“随着球队把主场搬至高尺巨蛋球场，木洞附近的固定观众会有所减少，再加上交通问题等，因此对于‘巨蛋特需’的期待不是很大。”
監督は昨年Ｋリーグチャンピオンの水原三星（スウォン・サムスン）に勝つ自信があるのかという質問に対して「世界的なスターを保有しているレアル・マドリードも負け続ける時がある。	他对是否有信心战胜去年K联赛冠军水原三星队表示：“拥有世界级的明星的皇家马德里队也有连续输球的时候。
世界ランキングは、同い年のライバル浅田真央（日本）に次いで２位だが、事実上のフィギュアチャンピオンは金妍兒であるということを「宣布」したも同然だ。	虽然在世界排行中金妍儿在对手浅田真央之后位居第二，但是事实上已经“预告”了金妍儿是花样滑冰冠军。
「メジャー大会優勝で無冠の恨みを吹き飛ばず」	“将以大型比赛冠军消除无冕的遗憾。”
０２年Ｗ杯の時、フース・ヒディンク監督は「ヒ・トング（喜東丘）」と呼ばれ、韓国バスケットボール連盟（ＫＢＬ）のマーケティング委員、ジェラルド・バサリノ氏は、「ユ・ジェリ」という名前を使っている。	在2002年世界杯时，主教练希丁克被叫作“喜东丘”，韩国篮球联盟（KBL）的营销委员杰瑞德•巴里沙诺（音译）是使用着“刘杰理”（音译）的名字。
五輪の予選に当たるプレミア１２は、来年に開催される。	奥运会预选赛兼超级12赛将于明年举行。
総合格闘技の選手でも腰抜かすぜ	就算是綜合格斗技的选手也会腿软的
あの10番が，イージーシュートを	如果湘北那个十号选手，投球不要那么多失败的话
何て でけえチームだ	这个球队的人都好高大
同筋は、「城山砲台のＴＨＡＡＤ敷地工事の道路拡張費用とゴルフ場の購入費用に大差がなく、ＴＨＡＡＤの軍事的効用性を維持するという面でロッテゴルフ場が星州内の他の第３の候補地より立地に優れていると評価された」と伝えた。	这名消息灵通人士表示：“星山炮台的萨德工程道路的扩建费用和买进高尔夫球场的费用相差不大，并且可以维持萨德的军事效用，因此乐天高尔夫球场被认为是星州内比其他第三候选地点更加出色。”
バスケットは お好きですか？	请你喜欢篮球吗？
今年の年末、警察庁で１１人、尚武で１６人が除隊する予定なので、来年は少なくても２７人以上のプロ選手を受け入れることができる。	今年底，从警察厅队和尚武队退役的球员将分别达到11人和16人。
練習を終えたチャ・ジュンファンは、「練習開始前に『五輪に参加する選手たちを歓迎します』という場内アナウンスを聞いて、五輪に参加したことを実感した」と語った。	练习结束后，车俊焕说：“在练习开始之前，听到了‘欢迎参加奥运会的选手们’的场内广播，产生了自己即将参加奥运会的真切感受。”
監督　いいんですか	教练 可以吗
いや～，すげえアウェー感	客场作战的感觉好强烈
コート内の選手は，敵の投げたボールに当たればアウト，外野に出る	场上的选手被敌方的球击中就出局，进入外场
早くも米国マスコミでは秋信守がアジア大会で金メダルが取れなかった場合、米国市民権を獲得するだろうという推測性報道が出ている。	美国媒体近期报导称，秋信守若在亚运会没能取得金牌，就有可能申请美国市民权。
同点に追いついた	在篮下投篮得分把比分拉平
シン・ダウン（２１＝ソウル市庁）、イ・ハンビン（２６＝城南市庁）、パク・セヨン（２１＝檀国大学）、ノ・ジンギュ（２２＝韓国体育大学）、キム・ユンジェ（２５＝城南市庁）で構成された男子ショートトラック代表チームが荒い息を吐き出しながら氷上を滑っていた。	由申多云（21岁，首尔市政府）、李韩斌（26岁，城南市政府）、朴世英（21岁，丹国大学）、鲁镇奎（22岁，韩国体育大学）、金允宰（25岁，城南市政府）组成的男子短道速滑代表队正在喘着大气，在冰场上进行训练。
明知（ミョンジ）大学体育学科を卒業し、６年前に監督を買って出たイム氏もまた、少年の家出身だ。	毕业于明知大学体育系，6年前自发担任主教练一职的林哲浩也是少年之家出身。
「アシアンカップ本選までは退くつもりはない」	“到亚洲杯决赛阶段为止，没有辞职的意向。”
昨年末、世界ジュニアランキング４位をマークしたチョン・ウンソンは、今季大人の舞台にデビューする。	去年年末世界青少年排名第4位的全雄善在本赛季将转入成人赛场。
１４日、北京五輪スポーツセンター体育館で開かれた男子ハンドボールのリーグＢ組の第３戦で、韓国のユン・ギョンシン（右）が、アイスランドの守備の壁の上で、ジャンプシュートをしている。	于14日，在北京奥运会体育中心体育馆举行的男子手球B组第三次赛事中，韩国选手尹京信（右侧），向爱尔兰的防守，给予跳跃式投球。
でも，前のコーチが…	但是之前的教练…
同報告書は運動選手の人権保護のため、殴打に対する具体的な処罰規定と監視、監督機構を設けるのが最も現実的な解決策だと主張した。	该报告书表明，要想保护运动选手的人权，制定出对殴打的具体处罚规定并建立监视、监督组织，是最现实性的解决对策。
前半期には、セントラルリーグ本塁打第１位（２９個）、打率第３位（０．３２３）、安打第２位（１０９個）、打点第４位（６４個）、得点第１位（７０個）の抜群の成績を出した。	在上半赛季，取得了中央联盟本垒打排行榜第1位（29个），安打率第3位（0.323），安打第2位（109个），打点第4位（64个），得分第1位（70个）的辉煌成绩。
直人にイチロー選手を見せてやりたい，っていうのは，ただの口実で	想带直人来看一朗选手的比赛，只是借口
視力が０．１しかなく、試合の時はコンタクトレンズをする李孝貞は、私服の時は、服に合わせて４〜５個あるメガネから選んで着用するなど、お洒落にも気を使う。	她的视力只有0.1，比赛时得佩戴隐形眼镜。
金氏は早稲田大を卒業してリクルートチームに入団し、２８歳までマラソン選手として活躍した後、リクルートチーム・女子部監督などを経て、今年４月から、日本陸上連盟強化部長を任されている。	金哲彦从早稻田大学毕业后，作为马拉松运动员加入了Recruit（音）队，28岁退役后，担任Recruit队女子部教练等，并从今年4月开始担任日本田径联盟强化部部长。
１試合で１チームが８本塁打を記録したのは２０００年に現代（ヒョンデ）の１０本塁打に迫る珍記録だ。	一场比赛一支球队击出的8个本垒打接近2000年现代队创下的10个本垒打的历史最佳记录。
前半期に打率．２６８、４本塁打、２９打点を記録した姜正浩は、後半期にも猛打を奮っている。	前半赛季取得击球率0.268、4记本垒打、29打点的姜正浩，在后半赛季正继续高歌猛进。
仙台市体育館再び	又回到仙台市体育馆了
０７年中国長春冬季アジア大会で、韓国のショートトラック女子代表選手らは、授賞式で「白頭山（ペクトゥサン）は韓国の領土」というびっくりカードセクションを展開し、韓中外交問題に飛び火するところだったこともある。	2007年，在中国长春举行的冬季亚运会上，韩国短道速滑选手们，在颁奖仪式时，突然展开“长白山是我们的国土”的标语，差点酿成中韩外交问题。
ボンフレール監督は選手たちのマッサージ中に、途中でいきなり入り込んで自分がマッサージを受けるなど、突出した行動で関係者を困惑させたという。	邦弗雷雷突然做出的行为经常让相关人员难以接受，如球员在按摩时间按摩时突然插进来要求工作人员给自己按摩等。
こうした中、優先交渉対象に上がっていると見られているフェルナンド・サントス監督（６０・ポルトガル）は、最近国際サッカー連盟（ＦＩＦＡ）から国際Ａマッチ８試合出場停止処分を受けている。	与此同时，另一位韩国主帅候选人之一的费尔南多•桑托斯(60岁、葡萄牙)却于近期遭到国际足联的处罚，FIFA官方宣布,前希腊主帅费尔南多-桑托斯将被禁赛8场。
試合前にジュソンノ（仁荷大学監督）、千普成（チョン・ボソン、韓国野球委員会競技運営委員）台湾戦力分析チームは一様に「李鍾範（イ・ジョンボム）、金ジョングク（以上起亜）など速い足の選手たちの機動力がカギ」と指摘した。	在比赛前，由朱成鲁（仁荷大学教练、音译）和千普成（韩国棒球委员会比赛运营委员）组成的台湾战斗力分析组一致地指出：“关键是李钟范和金钟国（以上是起亚）等速度快的队员的机动能力。”
チュ・シンス（２２、シアトル）は同じ試合に左翼手として途中から出場、２打数１安打を記録した。	秋辛洙（22岁，西雅图水手队）在同场比赛中，作为交替左翼手击出了2个有效击球，1个安打。
いいか，ここまで来たら，	听好，比赛已到了这个地步了，
相手は去年の準決勝であたった青道だけど…	明天的对手是你们去年半决赛的对手青道…
今夜最高得点を樹立できるかもな	今晚说不定能拿到最高分
まさか 前の試合引きずってねえよな	难道是还记着上场比赛的失误吗
君らが，体育館，出禁になったのは	你们俩被禁止进入体育馆
黄瀬，監督の指示に従え	黄濑，服从教练的指示
５日青瓦台（大統領府）で開かれた選手団歓迎茶話会で、キム・ヨンホ（金永浩）選手がシドニー五輪で優勝した時に使ったフェンシングの剣を金大統領にプレゼントしている。	5日,在青瓦台举办的运动员犒劳大会上,击剑选手金永浩将获胜时使用的击剑作为礼物赠予总统.
昨年、安是眩（アン・シヒョン、コーロンエルロード）が立てた大会最少打記録（１２アンダー２０４打）を４打も減らした新記録。	该成绩创下了新纪录，比去年安是昡（可隆ELROD）创下的比赛最少杆数纪录（低于标准杆12杆共204杆）减少了4杆。
彼の野球人生は前途洋々だった。	他的棒球人生显得非常顺畅。
バドミントンに対する愛情さえ大きくなってもらえれば、そっちの方がよほど重要なことですから」と話す。	如果因为龙大，让这些粉丝对羽毛球有更大的兴趣，就是好事。”
チームが売却された年の１９８５シーズン前半期には、１８連敗をした。	在球队被出售的那一年85赛季前半期惨遭18连败。
サッカー専門サイトの「サッカーウェイドットコム（www.soccerway.com）」は２８日、レアルマドリッドのマーケティング責任者であるアングヘル・サンチェスの言葉を引用して、「レアルマドリッドは来年８月５日〜８日、ソウル、北京、東京を巡回して、３試合を行う計画だ」と報道した。	28日，足球专门网站Soccerway(www.soccerway.com)援引皇家马德里俱乐部营销负责人桑切斯的话报道说，“皇家马德里队计划明年8月5～8日前往汉城、中国北京、日本东京进行3场巡回比赛。”
そうそう，マラソン中に急に	没错没错，在跑马拉松的时候突然就
オレンジカウンティは最近、チームのホームページで「ワールドシリーズ優勝の経験を持つベテラン投手金炳賢を獲得した」と発表した。	Orange County Flyers近日通过官网表示：“球队引进了拥有世界系列赛冠军经验的老将——金炳贤投手。”
ある当局者は、「日本の発表内容の一部が来年前半に現実化すれば、韓国外交が再び試されることになるだろう」とし、「尖閣諸島（中国名・釣魚島）をめぐる日中間の領土問題で北東アジアの情勢が不安になった場合、韓国がどのように対応するのかも含めて考えている」と明らかにした。	一名当局者表示：“如果日本发表内容中部分在明年上半年实现的话韩国外交会再一次受到考验”，“有关尖阁列岛（中国名：钓鱼岛）的中日之间的矛盾让东北亚局势更不安的话，包括我们该如果应对等问题在内，正在进行多种考虑。”
ロナウドは２０１５～２０１６シーズンに所属するレアル・マドリードがＵＥＦＡチャンピオンズリーグ（ＣＬ）で優勝するのに貢献し、ポルトガル代表が今年６月にフランスで開かれた２０１６欧州選手権（ユーロ）で初優勝を飾るのに大きく貢献した。	C罗在2015∼2016赛季为所属球队皇家马德里队赢得欧洲足球联盟冠军联赛冠军立下了汗马功劳，另外他在葡萄牙国家队于6月在法国举行的2016欧洲足球锦标赛(欧洲杯)上首次夺冠也起到了巨大的作用。
引退した３年生が，後輩，監督のため	已经退役的三年级，为了后辈，为了教练而付出
種目別の選手は、アイスホッケーが４８人（男子２５人、女子２３人）で最も多く、雪上競技が３７人、氷上競技３３人、ソリ１４人、カーリング１２人だ。	在具体比赛项目方面，冰球参赛选手是最多的，为48人(男子25人，女子23人)，雪上37人，冰上33人，雪橇14人，冰壶12人。
流鏑馬の出場は諦めなさい	骑射比赛你就不要参加了
パク･チャンホは30日、ミルウォーキーカウンティースタジアムで行なわれたミルウォーキーブリュワーズとの遠征試合で8イニング中14の三振を奪う快投でチームを7対2で勝利に導いた。	朴赞浩于30日在密尔沃克.卡温蒂运动场举行的密尔沃克队的远征比赛上8局中投出14个三振，使达泽斯队取得7：2的胜利.这已是他本赛季第14次（8负）胜利，平均失误降到了3.60.
これにスポーツ新聞は、先を争って、「井口が鬼教官に、金泰均が冷や汗を流した」と報じた。	结果，日体育报刊争先报导：“因井口资仁担任训练教官，金泰俊捏了一把汗。”
とりわけ、宋アリと違って、米国のコースに馴染みの薄い安是眩が、デビュー戦でホールインワンまで記録しながら、堂々と「トップ５」入りを果たしたことは、たいしたものだ。	特别是与宋阿里不同首次踏进美国赛场的安是昡在首战比赛上还成功打出一击进洞球，并堂堂正正地进入“前5名”，这也是非常骄人的成绩。
中国戦を観戦した韓国代表の金ジン監督と朴ゴンヨン・コーチは「王治ジが欠場しても、中国の戦力は弱まるどころか、むしろゴール下は強くなっている」と口をそろえた。	在现场观看中国队比赛的韩国队教练组和主教练朴健延异口同声地称：“王治郅的缺战不仅未使中国队的实力变弱，反而篮下防守变得更加坚固了。”
おぃ　大丈夫なのか　あのゴールドセイントは	喂 那黄金圣斗士有没有事的啊
韓国野球委員会（ＫＢＯ）と大韓野球協会は、来月１５日までに彼らが含まれた２２人の最終リストを大韓オリンピック委員会（ＫＯＣ）に通報する予定。	韩国棒球委员会（KBO）和大韩棒球协会将在下月15日之前，向大韩欧林匹克委员会提交包括他们在内的22人名单。
一方、柳昇敏は、金ヘヒョン（大韓航空）選手とペアで出場した混合ダブルス６４強戦では、日本の水谷・梅村組に先に３セットを渡したが、その後で４セットを連取して勝つ劇的な逆転勝ちを収めて、３２強戦に進出した。	另外，柳升敏和金慧贤（音译、大韩航空）配对出战的混合双打63强赛上，先被日本的水谷准–梅村礼组合拿下3局之后，连扳4局，取得了戏剧性的反败为胜，从而成功晋级32强。
心配すんなって あるときはゴール下の覇者	不要担心 有称霸篮下
マラソン失敗、理由あり	马拉松失败‘有理由’
大丈夫に決まってるだろ ただ試合を見るだけなんだから	当然没事啦 只是看比赛嘛
リーグ６連覇に目指す首位の広州恒大（勝ち点５６）とは６点差。	与挑战联赛6连冠的领头羊广州恒大队(56分)相差6分。
今回で５３回目となるチャンピオンズリーグでイングランドチーム同士で決勝を戦うのは初めてのこと。	这次已经是第53个赛季各冠军杯赛中，英国之间争夺冠军还是第一次出现。
マッティングリー監督は、「１回に走者を置いたピンチをうまく乗り越えた。	麦丁里教练也表示：“在第一回合，非常好地克服了危机。
が… 本年度　鎮守府カレー大会優勝は	不过 本届镇守府咖喱大赛的优胜者是
シカゴの２人目の投手ジェイソン・モットは２死１、３塁で２回にシーズン５本目の本塁打を放ったスターリング・マルテを敬遠で歩かせ、姜正浩との勝負を選んだ。	芝加哥的第二位救援投手简森•马蒂在2人出局、1、3垒有人的情况下，投出故意4坏球，把在第2局打出本赛季第二个全垒打的Starling Marte送上1垒，形成了满垒状态，他选择和姜正浩对决。
李天秀はＪリーグを足場に欧州リーグへの再進出を狙っている。	李天秀将J联赛当成跳板，并伺机再次回到欧洲联赛。
まるでまとまってない 一体指導者は何をやっとるんだ？	好像一盘散沙 球队的教练到底在干什么
ディック・アドフォカート監督は、「若手選手らがどんどん良くなっている。	主教练迪克•阿德沃卡特评价说：“年轻选手们的状况正变得越来越好。
それが終わったら，すぐにインハイ予選がやってくる	练习赛后马上就是高中联赛的预选赛了
ただし，ゴレイヌ選手が内野に戻るためには	但是谷雷奴要回到内场的话
金監督は見捨てられた選手らをかき集める「廃品工場長」の役割をもう一度進んで受け持った。	但他毅然担任了将被其他球队抛弃的选手重新收集起来的“废品工厂厂长”。
自分たちの武器を知り，増やし，その試合ごとにベストな攻撃で攻める	了解并增加自身的武器，在比赛中随机应变，采用最佳的战术
趙明均（チョ・ミョンギュン）統一部長官は１８日、「南北統一チームのメンバーに北朝鮮選手５、６人が追加で参加することで合意した」と明らかにした。	韩国统一部长官赵明均18日表示：“按照南北双方达成的协议，南北统一代表队的参赛名单中将有5、6名北韩选手加入其中。”
結局、国際陸上競技連盟は、性別検査を決め、その翌年、調査の結果を公開しないまま、「女性種目に出場できる」と発表した。	结果，国际田径竞技联盟决定了性别检查，在第二年未公开调查结果的情况下，发表为“可以参加女性项目”。
この名門中の名門に憧れて 入ってくるが	都向往这所篮球界的名门学校 而进入海南
韓国野球委員会（ＫＢＯ）のキム・ヨンダル育成委員は、「最近の何試合かで、不調だったシーズン序盤に見られたスイングよりはテークバックが減ったことが見受けられる。	韩国棒球委员会(KBO)培育委员金永达分析：“在最近几场比赛中，与初期状态不佳时出现的挥棒动作相比，额外拖沓动作的减少是其显著不同之处。
真面目で仕事のできるラグビー選手出身の社員を毎年選んでもいる。	朴允京每年还招聘诚实、努力工作的橄榄球选手出身的公司职员。
高校の試合でインターフェアを，コールしたのは初めてだな	高中生的篮球比赛里面我还是头一次看到，有人犯INTERFERE的
二軍にもまだ実力ある選手はいますしね	二队也有实力强大的队员
川上が限界なのは 監督だってわかってる	教练当然知道川上已经到极限了
この試合で１－３で敗戦し、組２位となった北朝鮮は、その後の準々決勝で強豪イラクではなく、オマーンと対戦し、ＰＫ戦の末に勝利した。	在当天的比赛中以1比3负于对手并顺利成为小组第2位的北韩，在8强战中碰上阿曼，而非传统强队伊拉克，并在点球大战后取得了胜利。
米プロバスケットボール（ＮＢＡ）の下部リーグ、ＮＢＤＬ新人ドラフトでロアノークに指名されたバン・ソンユン。	在美国职业篮球联赛(NBA)的下级联赛NBDL联赛新人选拔大会上，方成润被洛诺克队选中。
烏養監督のお名前あってこそで	都是因为乌养教练的名气大…
だけどシュートは１打席目に打ってるから	但是自然曲线球我已经在第一次打席时打击出去过了
一方、バイエルン・ミュンヘン（ドイツ）所属の有望株、チョン・ウヨン（１９）も同日行われたユベントス（イタリア）戦に交代出場し、１軍試合でプレーした。	另外，拜仁慕尼黑(德国)所属的韩国天才新星中场郑宇永(19岁)也在当天举行的与尤文图斯队(意大利)的比赛中，在下半场替补上场，踏上了第1军团的舞台。
デービス杯では、筋肉痛を伴なった風邪に悩まされ、ろくにプレーすらできなかった。	在戴维斯杯比赛中，由于身患重感冒，连跑动都非常吃力。
野球代表チームを持たないイスラエルは、ユダヤ系米国人のマイナーリーグ選手を探し集め、辛うじてチームを作ることができた。	没有棒球国家队的以色列召集一众美籍犹太人美职棒小联盟球员才勉强组成了球队。
ダンクは，バスケットボールの花形！	灌篮是篮球里花式打法
全世界１７４カ国の若者が参加し、「一つになる夢（Dream　for　Unity）」を祈念して、若さを思う存分発散した２００３大邱（テグ）ユニバーシアード夏季大会が３１日、閉幕式を行って１１日間のレースを終了した。	由全世界174个国家年青人参加祝愿“梦想成为一体（Dream for Unity）”，并尽显青春风华的2003年大邱夏季大运会在31日举行了闭幕式，以此为11天的比赛划上圆满的句号。
今大会最高の人気スターとしてスポットライトを浴びるウィリアムズは、大会関係者の期待にこたえ、軽々と準決勝に進んだ。	本次大赛中被称为是“体育之星”的威廉姆斯不负众望，轻松进入4强。
スポーツの世界では「一人のスーパースターが全体を食べさせる」という言葉がある。	在体育界，有这么一句话说：“一名超级明星养活整个领域。”
初めての試合で 緊張の連続だった 桜木花道だが	第一次出赛出现过度紧张的樱木花道
イ一等兵は昨年、豊川（ブチョン）大学生活体育学科に入学して在学の途中、入隊した。	李一等兵去年进入了富川大学生活体育系，之后入伍。
監督は、就任後わずか１０日余りの期間で韓国とイランの強みと弱みを把握し、１２日にあった親善試合ではピンポイント的な６種の緊急処方せんを出し、２−０の勝利を収めることで希望を膨らませた。	阿德沃卡特就任后，将近利用10天时间深入分析了韩国队和伊朗队的优缺点，并在12日启用6种鬼斧神工的紧急对策以2比0取得胜利而另韩国队再次出现希望。
マーチシュート？	March Shoot？
シーズンが終盤に向かっている中で、７１人の出場選手はそれぞれ優勝を夢見て、晴れ晴れとした晩秋のフィールドを熱く盛り上げた。	本赛季闭幕之际，所有71名参赛选手都向着各自的冠军梦想而虎视耽耽。
「スロー・スターター」の面貌から脱し、出発が良かっただけに、今シーズンに対する期待はもっと大きくなった。	因为摆脱了“slow starter”的局面，从一开始就打得不错，因此对今年赛季的期待更上了一层。
桜木さん，試合前ですから	樱木，比赛要开始了
４日にドイツリーグ・デビューを飾った李在成（２６＝ホルシュタイン・キール）がチームの大勝をけん引する２アシストを記録し、ドイツサッカー界に強烈な印象を残した。	4日，迎来德国足球赛场出道战的李在城(26岁，荷尔斯泰因基尔)贡献两次助攻，带领球队在客场取得一场大胜，给德国足坛留下了深刻的印象。
じゃ 一回戦よろしく	那么 首场比赛请多指教啦
ベルギー報道陣は、アルジェリア戦とロシア戦に先発出場した選手の中で６〜７人がはベンチを守るとみられる、との見方を示した。	根据比利时媒体的推测，曾在比利时和俄罗斯队的小组赛中首发上场的球员中，大约有6~7人坐到板凳席上。
レース中盤から４００メートルラップタイムが３１秒台中盤と３２秒台序盤の間で動いた。	从比赛中半开始，400米区间记录一直在31秒中与32秒初之间。
選手揃ってますか	选手都到齐了吗
専門家は、韓国記録の賞金を高めるなど各種褒賞金制の導入、陸上選手のための働き口創出、有望選手の海外留学と指導者教育などが、連盟が急いで推進しなければならない課題だと指摘している。	专家指出提高韩国记录奖金等引进各种奖金制度为田径选手创出工作职位希望之星的海外留学和指导者教育等，是联盟急需尽快推进的课题。
外国人選手では昨年の最優秀選手（ＭＶＰ）ナドソン（水原）を含めて、昨年１９ゴールを決めたノナト（ソウル）、ルーマニア出身のアンドリアン・ネアガ（全南）、帰ってきた「風の息子」マニチ（仁川）らが構えている。	在外援方面，则有包括去年的最优秀选手(MVP)纳德森（水原队）、在去年攻进19个进球的罗纳多（音译、汉城队）、罗马尼亚出身的尼亚加（音译、全南队）、回来的“风之子”马尼奇（音译、仁川队）等。
反面、世界１位のディナラ・サフィナ（ロシア）は４回戦になってやっとセンターコートに姿を現し、２位のセリーナ・ウィリアムズ（米国）は５試合中、２試合だけセンターコートを踏んでいる。	相反，世界排名第1的萨芬娜(俄罗斯)在第4轮才登上中心球场，世界第2的小威廉姆斯(美国)在5场比赛中，仅有2场比赛是在中心球场举行。
若者たちは１９９０年中盤以後、「スタークラフト」のようなオンラインゲームの大流行、マルチプレックス映画館の拡大に象徴される映画産業の爆発的な成長などとあいまって、球場にそっぽを向いてきたというのが、球団マーケティング関係者の分析だ。	俱乐部营销组有关人士分析说，年轻人因受到上世纪90年代中后期流行的《星际争霸》等网络游戏和表现为多媒体剧场扩大的电影产业飞速发展的影响，远离了棒球场。
風邪で17日に嵐閧ｳれていた先発登板をふいにしたパク・チャンホだが、この日は完全に回復した姿を見せ、今後の試合で個人のシーズン最多勝利（15勝）を上回る期待を持たせた。	至此，挑战第四次后，朴赞浩取得了12胜.因感冒缠身１７日没能如期首发式上场的朴赞浩，在当日呈现出完全康复的样子，有望在接下来的比赛中打破赛季个人胜数记录（15胜）.
市大三高と薬師の試合に ついに決着が	市大三高对药师的比赛 终于分出了胜负
ミルウォーキーは第２戦で相手したウェイド・マイリーが先発する。	在密尔沃基队的首发方面，在第2场比赛中对阵柳贤振的韦德•麦利将首发出场。
