計１０本 シュートを打ち多く入れた方が勝ちです	合计十球 谁进得多谁就赢
前シーズン、ベスト４入りの突風を巻き起こしたＫＴ＆Ｇは、主力のヤン・ヒスンと金ソンチョルが負傷で今週からやっと練習を始め、特急外人選手として名を馳せたダンテ・ジョンスの威力も弱まったという評価。	在上个赛季引发4强旋风的KT&G队的主将杨熙胜和金成哲（均音译）因受伤，从本周开始才勉强开始进行训练，以特技外援扬名的唐泰•琼斯的威力也被评价不如从前。
フロアマスターとは２１名の最高クラスの選手達のこと	楼主指的是21名最高级别的选手们
チームのバランスが良く取れているからだ。	主要原因在于各个队员得分均匀，阵容整齐。
南北選手団、閉幕式同時入場	南北选手团，闭幕式上同时入场
勝つぞ	那就是赢得比赛
安貞桓は１０日、試合当時、女性２、３を含む４、５人のファンが試合開始と同時に「お前がワールドカップで走ったスターか。	10日在赛场上，比赛刚开始就有包括两名女性在内的四五名球迷一直在座位中大喊“你就是参加世界杯的明星啊，可惜我的钱了啊”。
これまで韓国勢の４戦連続優勝は今年と２０１５年など４度あった。	此前，韩国选手连续4场比赛夺冠的共发生过4次，包括今年和2015年等。
これが甲子園に出場するチームのピッチャー	这就是打进甲子园的队伍里的投手吗
最近「東亜（トンア）スポーツ大賞」表彰式に出席した柳賢振は、東亜日報１００周年に祝福のメッセージとともに、新しいシーズンへの抱負を伝えた。	最近，在“东亚体育大奖”颁奖仪式上见到的柳贤振在祝贺本报创立100周年的同时，也表达了自己对新赛季的决心。
１００位以内の選手はみな手ごわい相手であり、準備に万全を期する考えだ」と話した。	世界排名前100位的球员没有一个是软柿子，所以预先要彻底做好准备。”
旭さんの方が決めてるけどな	旭学长得分更多吧
カギは実力中心の起用だ。	其核心是注重球员实力。
一方、今回の大会で韓国と総合２位を争う日本選手団は、午前１０時、日本五輪委員会（ＪＯＣ）の福会長である小掛照二選手団長をはじめ、１００人あまりの選手が出席して、 海雲臺（へウンデ）区盤如（パンヨ）洞選手村内の国旗広場で入村式を行い、続いて１００人あまりが参加して中国選手団がバレーン選手団３０人あまりとともに入村式を行った。	另一方面在此次大会与韩国争夺综合第二位的日本代表团在上午10时包括日本奥委会（JOC）副会长兼日本代表团团长小掛照二在内的100多名选手参加了在海云台区盤如洞亚运村内国旗广场举行的入村仪式。
とくに、プロゴルフ界の「皇太子」アーニー・エルス（南アフリカ共和国）や最近２連勝したデービス・ラブ３世（米国）、２０００年大会優勝者のビジェイ・シン（フィジー）は強力な競争者としてそん色がない。	特别是“皇太子”埃尔斯（南北）和最近取得2个冠军的戴维斯·拉夫三世（美国）以及2000年比赛的冠军得主维杰·辛格（斐济）是最有力的竞争对手。
また…こんな大事な試合で	又来了…在这种至关重要的比赛关头
リーグ別に優勝チームがほぼ確定している状況下で、終盤のし烈さを増す得点王レースは、ファンに新しい楽しみを提供する。	各联赛冠军归属已有所展露的时候，最后最佳射手的争夺带给球迷们另一种快乐跟刺激。
ソウルでは、「投手王国」シンイル高と今年度大統領杯準優勝チームの徳寿（トクス）情報高が守城に乗り出した中、シーズン２冠王を目標とする仁川高が１９８９年優勝以来、１５年ぶりの頂上復帰を目指しており、北一高と釜山高も優勝候補に数えられる。	今年以赛季双冠王为目标的仁川高中，自1989年夺冠后，今年欲15年来重登冠军宝座，北一高中和釜山高中也是强劲的冠军挑战队。
さらに鼓舞的なのは、金炳賢が４番目の試合の先発投手であること。	更令人感到欣慰的是，这是金炳铉成为第4先发投手的起点。
おまえ，この試合に勝ったら，消えるのか	你如果赢了这场比赛，会消失吗
鄭大世も「次の試合は私とチームのどちらにも重要な試合だ。	郑大世也表示：“下一站对我个人和球队都非常重要，我们一定要获胜赢得3分。”
再起への意欲もあるし、試合内容においても継続して進化している指揮官だった」と強調した。	本托教练有东山再起的意志，而且比赛内容也在不断发展。”
お前がのこのこ戻ってきて，あっさり試合なんか出たりしてさあ	你这样厚着脸皮回来，轻轻松松就拿到了上场的机会
キッドと中森警部で 優勝間違い無しよ	基德和中森警部联手的话就一定能赢
「プロ顔負けのスーパーアマ」ミシェル・ウィー（韓国名・ウィ・ソンミ、１５）対「日本女子プロゴルフのヒロイン」宮里藍（１９）。	“令职业选手汗颜的超级业余强将”米歇尔·魏（魏成美，15岁）与“日本女子职业高尔夫的希望”宫里蓝（19岁）展开了一场较量。
３ポイント？まさか…	三分球，不会吧…？
今度のクラス対抗	这次的班级棒球赛
「風の孫」李政厚（イ・ジョンフ＝キウム）は、「僕にはヒーローの父（李鍾範ＬＧコーチ）も持てなかったオリンピック金メダルだ。	“风之孙”李政厚(23岁•Kiwoom)说：“对我来说，连‘英雄’的父亲(LG队主教练李钟范)都没有做到过的，这就是奥运会金牌。
孫興民は試合当りのスプリント（全力疾走）回数も最多だった。	孙兴慜每场比赛的冲刺次数也最多。
ミス（仮）コンの準備あるし	你还要为选「美」比赛做准备
出発の銃声とともに先頭グループに出た後、２時間６〜８分台の記録を保有した世界的な健脚たちと肩を並べた韓国選手がいたからだ。	因为有一位国内选手，与出发枪声过后能保持2小时6分∼8分记录的世界健儿们，不相上下。
ワシントンから移籍した金善宇は、これに先立つ第１戦で勝敗には関係なかったが、４イニングを奪三振４に５安打無四球２失点と善戦し、見事なデビュー戦を行った。	从华盛顿转会来的金善宇在之前进行的第一场比赛中，虽然没能分出胜负，但投4局内投出4个脱三振、5个安打、无四坏球上垒、失2分，成功完成了自己的处子秀。
兄貴高３だから，県内での試合は最後なんだよね	但他也高三了，这是他在县内的最后一场比赛了
しかし、北朝鮮の男子バスケが国際舞台から姿を現さなくなって久しいので、戦力はベールに包まれている。	但是，北韩男子篮球在国际舞台上已经消失很久，因此，战斗力情况处于迷雾之中。
ついに 注目の決勝リーグ第1戦	万众瞩目的第一战
地味だが確実にポイントを稼げる戦い方ってやつさ	虽然不太好看但确实是得分的好方法
明るい顔色のプーマとは違って、米陸上チームを全面的に支援してきたナイキは、これといった話題を作れずにいる。	全力支持美国田径队的耐克则与彪马形成对比，未能实现广告效应。
その場合，うちが有利に戦おうと思ったら	这样的话，如果想让比赛对我们有利的话
「びんを両足にはさんでの走り」「両足をしばって縄跳びしてからの走り」「ボールを額にくっつけての走り」「棒にボールを載せての走り」｢跳ねたボールをとっての走り｣などの遊びが続き、雰囲気が盛り上がるとサポーター席でも「がんばれ」｢オンヘヤ｣などの合言葉と歌を歌いながら楽しく応援した。	他们进行了“挟瓶子跑比赛”、“绑腿跳绳跑比赛”、“两人头顶球跑比赛”、“棍顶球跑比赛”、“拍球跑比赛”等多种多样的游戏。
李ヨンギョンは「トレーニングの時には、５５ｍまで投げたのに、競技に限ってはプレッシャーのせいかいい記録が出なく悩んでいた」と述べた。	她说：“练习的时候可以仍到55m，但是一比赛就因为压力太大，扔不出好成绩，所以很伤心。”
頑張れ，野球部	加油啊，棒球部
直接 ゴールにぶち込んでやる	我要直接倒进篮框里面
「よく食べてこそ、選手たちも自分の実力を発揮できるのではないでしょうか。	“运动员们应该吃好才能发挥自己的技能。
よっしゃー，優勝	太好了，我赢啦
試合の裏の　２人の監督の数々の戦略のぶつかり合いを	比赛的幕后 满是双方教练各种战术的碰撞
ＭＶＰを争うライバル、ＬＧのデイボン・ジェファーソン（４６試合、平均２２．３５得点）に比べて攻撃が弱いと指摘されているが、ラトリフはリーグで唯一平均得点とリバウンドで二桁を記録している。	拉列夫场均得分19.89分（联赛第四），场均篮板10个（联赛第一），有人指出拉列夫比MVP竞争者、LG的德旺•杰弗森（46场比赛，场均22.35分）在攻击方面略显弱势，但拉列夫是联赛中唯一一个平均得分和篮板都上双的队员。
この状態をこのまま維持して競技に出たい」と言った。	希望继续维持这个状态来参加比赛。”
この日、姜正浩は５打数２安打１打点２得点を記録し、５日のセントルイス戦以来となる今季３４回目の複数安打をマークした。	当天姜正浩取得了5次有效击球、2支安打、1打点、得2分的成绩，继5日与圣路易斯队的比赛后，完成了第34场多打的比赛。
起亜（キア）は期待勝数が２２．４なのに２０勝しかあげられず、ロッテは大差を出して勝ったゲームが多い反面、接線では敗北した場合が多かった。	起亚的期待胜数为22.4，但只拿到20胜，乐天大分数胜利的比赛居多相比，在交战中落败的情况很多。
今月初め、Ｋリーグ（ＦＣソウル）からフランスリーグに移籍した朴主永（パク・ジュヨン、２３＝ＡＳモナコ）が１４日、モナコルイ２世スタジアムで行われたＦＣロリアンとのデビュー戦で、１ゴール１アシストで２—０と勝利に繋げた。	本月初从韩国联赛(FC首尔)转移到法国联赛的朴柱英（23岁，AS莫纳克），14日在路易2世竞技场与罗连安特进行首次比赛时，取得了1进球1助攻的成绩，以2：0战胜了对方。
俺たちと勝負 いい度胸じゃねえか	要和我们比赛？胆子不小嘛
禹相赫が最近開かれたメジャー大会ごとに表彰台に上がっていることを勘案すれば、「これまではユーチューブで見守った」という「夢の舞台」であるダイヤモンドリーグ・ファイナル進出は無理なく実現しそうだ。	考虑到禹相赫在最近举行的大满贯赛事中都登上领奖台，预计进入“之前只在YouTube上观看”的“梦想舞台”钻石联赛总决赛应该不成问题。
ウィーは、通算２アンダー１４２打で、前日の８３位タイから３５位タイに成績を上げ、上位８０位以内の選手に与えられる、決勝ラウンドへの出場権を獲得した。	因此，米歇尔·魏以中间合计低于标准杆2杆，共142杆的成绩从前一天的并列第83位，跃居到了并列第35位，并取得了只有前80名才能参加的最后一轮第3轮比赛的参赛权。
２１日基準で、朴仁妃が不参加となった場合、五輪にはキム・セヨンと田仁智（チョン・インジ＝６位）、梁煕英（ヤン・ヒヨン＝８位）にチャン・ハナ（９位）が加わることになる。	以21日为准，如果朴仁妃不参加的话，金世煐、全仁智(第6位)、梁熙英(第8位)张哈娜(第9位)将代表韩国出征里约奥运会。
２連勝で，インターハイ出場を確実にした	以两胜的战绩，获得参加全国高中联赛的代表权
２０１６年のヒメネス以来、パンチ力のある三塁手要員の確保に失敗し、ポストシーズンとは程遠かったＬＧがキム・ミンソンの加入で３年ぶりに念願のポストシーズン進出はなるのか、新しい三塁手のバットから目が離せない。	自2016年希门尼斯之后，LG队每年都在寻找拥有强力“一击”的三垒资源，，但每次都已失败告终，与秋季棒球比赛(季后赛)也渐行渐远，此次能否凭借金珉成这张牌时隔3年再次笑出来，他的球棒备受关注。
第２戦に次いで第５戦でも先発登板したサバシアは、４回３分の１を５安打２失点に抑え、勝利への足場を築いた。	继第2场比赛之后，在第5场比赛中再次首发出场的萨巴西亚，在当天4又3分之1局内取得5个被安打、失2分的成绩，成为了球队获胜的垫脚石。
Ｊリーグへの移籍が確定したわけではないが、行くことになれば選手生活の転機になるだろう」と話した。	虽然转会J联赛的事情尚未最终确定，如果成行的话将成为我球员生涯的转折点。”
ただ、投手力は米国と日本プロ野球出身選手たちのいる台湾が高い」と話した。	韩国队主教练金在博在27日结束训练后说：“我认为，在攻击和防守方面我们技高一筹，但在投手实力方面，有在美国和日本职业联赛效力的球员的台湾队更高。”
強豪チームの監督には，見えないけど	看起来不像是一个强队的教练
日本の中堅ゴルファーと同組ミシェル・ウィーとの荷の重い対決を行うことになっている選手は、日本の中堅ゴルファー、手嶋多一（３７）と横田真一（３３）で、２４日午前８時４５分、同組で１ラウンドに入る。	牺牲羊=将和魏圣美展开颇具负担的对决的选手是日本中坚高尔夫选手手岛多一（37岁）和横田真一（33岁），24日上午8时45分将在同一组进入第1轮的比赛。
２０１０年バンクーバー五輪１万メートルの表彰式で金メダリストのイ・スンフンを肩車に乗せたときと同じように、いつも選手たちを励まそうとした。	就像在2010年温哥华冬奥会1万米颁奖仪式时让金牌得主李承勋骑脖子一样，经常为鼓励选手而煞费苦心。
袋小路に追い込まれた姜正鎬がＫＢＯリーグへの復帰を選択するかにも注目が集まる。	被逼上绝路的姜正浩是否会选择在KBO联赛复出，备受关注。
ほど遠い平々凡々な 俺の試合じんせい	遥远而又平凡的我的比赛人生
連続3ポイント	又是个三分球
新チームになって以降	这是自新球队结成后
チュース	教练好，
ちょっとあれ見な エースが通る	你看那边刚走过去就是传闻中的 ace球队王牌
ピッツバーグ戦を専門的に中継するＫＤＫＡラジオのキャスター、ティム・ネバーレットは「韓国では姜正浩の３点二塁打がトップニュースになるだろう」と述べ、韓国での高い関心を伝えた。	匹兹堡KDKA广播的广播员蒂姆•内沃莱特向听众介绍了这场比赛在韩国引起的关注，他在播报比赛时说，“在韩国，姜正浩的3打点2垒打将成为头条新闻”。
当時、イランのカルロス・ケイロス監督は韓国を破った後、韓国ベンチに向けて拳を突き上げ、議論を呼んだ。	当时伊朗队主教练卡洛斯•奎罗兹在战胜韩国队后向韩国替补席挥动“拳头土豆”并引发了双方的口舌之战。
コーチとしてまだまだだな　ヴィーチャ	作为教练还不够格啊 维恰
スポーツデータバンクは、「韓国はたいてい、シュート成功率が１０％を越えることがないが、サッカー強国は３０％に迫る」と話した。	体育数据站表示：“韩国队的进球成功率一般都不超过10%，但足球强国接近30%。”
俺たちは，今，試合してんだ	但我们正在比赛
洪氏は「さらに試合を見ながらアドフォカート監督が判断することになるだろう」と話した。	他还说：“继续关注其它比赛，阿德沃卡特主教练会做出判断。”
今日はコールドやんだもんね	今天要拿到裁定比赛啊
選手たちが吐き出す強い慶尚道のアクセントも一緒に熱い人気となっている。	选手们扑面而来的浓烈的庆尚道语调也跟着享受高人气。
朴成華（パク・ソンファ）監督率いる２０歳以下による韓国ユース代表が１３日午前３時３０分、オランダのエメンで欧州のダークホース、スイスを迎えて２００５ワールドユース世界選手権（Ｕ−２０）の１次リーグＦ組の初戦を戦う。	由主教练朴成华带领的韩国青少年（20岁以下）代表队将于13日凌晨3时30分在荷兰埃曼与欧洲伏兵瑞士国青队进行2005年世界青少年足球锦标赛F组小组循环赛第1场比赛。
コマンドー殺子，得点は，17点	杀子中校，得到17分
早い動きで相手の失敗を誘導する一方、スミスとビョン・ヒョンア、李美善の連続シュートで７２−６５に逃げ切り、勝利を固めた。	利用快攻频繁使对方犯规的同时，借助史密斯和边莲荷以及李美善的连续得分，最终以72比65摘取了胜利的果实。
ご飯食べるの試合終わってからにして	饭等比赛结束以后再吃好不好
長期レースの大リーグで成功のカギとなるのはコンスタントな活躍だ。	在赛期较长的美国职棒大联盟中，成功的钥匙就是坚持不懈，昙花一现的选手不胜枚举。
この試合に先発させること自体　お前に対する期待の表れなんだぞ	让你在这样的比赛首发 就表示教练对你寄予厚望
宣銅烈（ソン・ドンリョル）首席コーチが赴任した後、「守る野球」から変身に成功した三星としては、攻撃力のチームに再変身しなければならない状況に直面した。	自首席教练宣铜烈上任后，成功改为“防守棒球”的三星队现在必须改为进攻型球队。
空は曇っていたが、「韓国野球の未来を担った」若い高校選手の覇気溢れるプレーに運動場は活力に満ちていた。	虽然天空乌云密布，但背负“韩国棒球未来”的高中选手们表现出的活力令运动场充满生机。
最近、やっと球団から試合出場の許可を得たＬＧ金宰鍱（キム・ジェヒョン、２８、写真）。	LG队的金在贤（28岁，照片）最近经过千辛万苦终于得到了球队允许出场的批准。
金姸兒は、「韓国で行われた大会であり、もっとうまくやりたかったのに、ミスをして悔しかった。	金妍儿说：“因为是在韩国召开的比赛，本想想表现的更好，但是却出现了失误，这让我很伤心。
受けたらその勝負	我接下了 这场比赛
障がい者スポーツの中でも過激で迫力溢れる試合だ」と説明した。	这是残疾人运动中最激烈、最紧张刺激的比赛。”
韓国人ファンへの配慮だったが、柳賢振のチーム内での位置づけを窺わせる様子だった。	这是对韩国球迷的关怀，其中也能看到柳贤振在球队内的比重。
５日、チームの訓練中に足首のけがをした李天秀も同日のラシング・サンタンデル戦で、デパウーラーの先制ゴールで１−０とリードした後半３７分から途中出場した。	5日，在队内训练中脚腕受伤的李天秀当天在与桑坦德竞技队的客场比赛中，在下半场第37分钟出场，上半时皇家社会队凭借德保拉的进球以1—0领先。
一番印象に残ってる試合は，どれですか	印象最深刻的比赛是哪一场呢
選手のみなさんは，グラウンドに集合してください	各位选手请到运动场集合
毎日振れば 新チームの主軸になれるよ	每天练习挥棒的话 一定能够成为新球队的主力
姜正浩は韓国の打者が大リーグに渡る道を切り開いている」とも書いた。	姜正浩为韩国击球手们进军美国职棒大联盟铺平了道路”。
朴ヨンヒは１１日、慶北聞慶（キョンブク・ムンギョン）市民テニス場で行われた第８５回東亜（トンア）日報旗・全国庭球大会女子一般部ダブルスの決勝で、国家代表のシン・ソンミとペアを組んで、農協の李ジュリ—金エギョン組を４—３で下して優勝した。	11日，在庆北闻庆市民网球场举行的第85届东亚日报杯全国网球比赛女子普通组双打决赛中，朴英熙与国家代表申善美配对，以4比3大败农协队李周利和金爱京组合，夺得了冠军。
打てなかった分まで，リードに頭使ってやる	刚才没能打中得分，一起从配球上找回来
城南が優勝すれば、Ａ３日産チャンピオンス杯と三星（サムスン）ハウジェン杯０４優勝に続いて、今シーズン３冠王に上がるだけでなく、チャンピオンズリーグの前身である１９９５年アジアンクラブ杯優勝以後、９年ぶりにトップに復帰することになる。	如果获胜，城南一和队将继A3冠军杯冠军和2004年三星杯冠军后，登上3冠王的宝座。
ムサ選手は実に異色の存在でして	穆萨选手真是非常特别
０８年３月、台湾で行われた北京五輪最終予選では汗を握らせる試合の末４対３で勝ち、五輪でも７対—０でリードしていたが、ぎりぎりまで追いかけられて９対８でやっと勝利した。	2008年3月在台湾举行的北京奥运会最终预选赛上，韩国经过苦战，好不容易以4比3获得了胜利。
それで ここまで競った試合ができるんだ	所以这场比赛才能够一直持续到现在呀
ゲームの後は、その選手を呼んで個人指導をする。	在比赛后，会单独叫上那名选手进行个人指导。
内容的にはもっと競っててもおかしくなかったけどね，	虽然从比赛来看，比分更加接近一点也不奇怪
自分らでやるほうが百倍おもしれえじゃん	棒球还是自己打的要有意思多了
右サイドのウィングは、最近Ａ３チャンピオンズカップ０６で６ゴールを決めるなど、成熟した腕を振るっている李天秀（イ・チョンス、蔚山）が有力だ。	在左翼，最近在2006年A3冠军杯上攻入6个进球，展现出成熟球技的李天秀（蔚山）是有力候选人。
俺は　そういう選手に  何人も会ってきた	我也遇到过不少能做到这点的选手了
あの 明日は決勝進出をかけた大一番ですが	我说 明天是晋级决赛的关键一役
僕のうちにはたくさんの世界選手権があります	我的家里有很多的世界比赛哦
前半４１分にシェフィールドのオリヴァー・ノーウッドが蹴ったＦＫをヴィラのＧＫが身を飛ばして止めたが、ボールはすでにゴールラインを超えていた。	上半场第41分钟，谢菲尔德队的奥利弗•诺伍德踢出的任意球被阿斯顿维拉门将扑出，但皮球已经越过门线。
お前は自分のスイングを貫くことでチームに貢献してくれればいい	你只要坚持自己的击球风格 为球队助力就可以了
ゴール下のシュートを身に付けたというのか，	他就学会了篮下投篮吗
「温泉 on ICE」は勝生勇利選手の勝利となりました	在「温泉 on ICE」中获胜的是胜生勇利选手
ボブ・ブレンリー監督の話のように、この日の金炳賢は理想的な投球をした。	正如球队主教练布伦利所说的“金炳铉投出了无可挑剔的最佳球”的发言那样，金炳铉当天投出了梦幻般的球。
このゴール下の覇者に	见到我这个篮下霸王 都得敬怕三分
ですが グラウンドで戦うのは我々ではなく選手です	但是 在场上奋战着的并不是我们 而是选手
くそ，何なんだ，手前は，バスケ部でもねえのに，	可恶，你们来干什么，又不是篮球队的人
自分が故障で試合に出てないときに	在自己因伤无法参加比赛的时候
決勝までは５試合か	要打五场才能进决赛啊
柳賢振の復活で、今季のドジャースの先発ローテはエースのクレイトン・カーショー、前田健太、リッチ・ヒル、柳賢振の４人が決まった。	随着柳贤振的复活，本赛季道奇队的首发阵容将由王牌投手克莱顿•克肖-玛埃达•坎塔-里奇•希尔-柳贤振组成。
もしだよ？もし優勝したら…	如果哦，他说如果他获胜了
互角の試合をしたっていうし	湘北跟静冈县的代表队常诚打得难分难解
ずば抜けた知略とフォーメーション戦略、試合を見抜く洞察力を備え、上位３チームを率いるファーガソン、ベニテス、ヒディンク監督の知略戦が白熱している。	同时，以出色的智谋跟用兵策略、以及对比赛透彻的洞察力引领着英超上游3雄的弗格森、贝尼特斯、希丁克三名主教练之间的心理战也日趋白热化。
それなら前半１２分、スイス陣営ペナルティー・エリア右側で鉠宰榛（チョ・ジェジン）のシュートがスイスのＤＦセンデロスの手に当たったのは何なのか。	那么，在上半场第12分钟，曹宰溱在瑞士禁区右侧的射门打在瑞士球员菲利普·森德罗斯的手上，又算什么呢？
同大会の１ラウンドでの３連勝を含めて６連勝をマークした韓国野球が、世界的な敬意の対象になるほどだ。	包括在此次大赛第一轮比赛中取得的3连胜，韩国棒球队共取得了6连胜，令全世界都为之震惊。
序盤，	比赛刚刚开始，
１回戦で負かしたチームのことなんか，覚えてないかもしんないけどな	或许你是不记得第一场就输给自己的球队…
団体戦優勝校として，やる，全力で	作为团体赛冠军校，参加比赛，全力以赴
勝たなければ　次のない高校野球に	对于不取胜就没有未来的高中棒球而言
台湾戦力分析要員であるジュ・ソンノ仁荷（インハ）大学監督は「全体的に投手たちの打球処理能力が良くない。	负责分析台湾竞技状况的仁荷大学主教练朱成鲁（音译）表示：“从整体来看，投手们的击球处理能力不太理想。
こりゃ，しっかり，練習させていけば，相当な選手になるかも，	只要让他勤加练习，说不定会成为不错的选手
でも惜しかったよね １ゴール差だもん	真的好可惜哦 只差一球而已啊
決勝まで行くと思って，今の試合見てなかった	我本以为你们能够打到决赛，就没看刚才的那场比赛
実際，片岡監督の手腕を疑う声も，ちらほら…	实际上，对片冈教练您执教能力的疑虑之声，也略有耳闻…
監督にたてついてまで　チャンス　もらっといて	冒着顶撞教练的风险得到了机会
２００４年スポーツ検索語トップ１０	2004年体育领域十大热门“搜索语”
これでサンプトソンはハンファの歴代外国投手の中で１シーズン勝利記録を１１年ぶりに塗り替えた。	至此，桑普森在整整时隔11年之后，刷新了历届韩华队外籍投手的单赛季最多胜记录。
またゴールキーパの崔殷誠（チェ・ウンソン）も風邪で点滴を打ちながら試合に臨んだ。	守门员崔恩圣也因上火打完点滴后返回了球场。
そして，相手はインハイ予選ベスト４	而我们的对手是全国联赛预赛四强之一
関東の強豪を相手に練習試合，通算約７０敗	期间和关东的强队打练习赛，输了大约70场
選手自ら強い競争意識を持つようになる本大会までは、誰が主力になるのかを不明瞭にしておくべきだ。	球员们应具备强烈的竞争意识，对于即将到来的决赛圈比赛不知道谁会成为主力。
ルーキーだった昨年は無冠に終わったパク・ヒョンギョンはＫＬＰＧＡ選手権と釜山（プサン）オープンで２勝を挙げて４億５０００万ウォンを獲得し賞金王レースのトップに立った。	新人时期的去年没有夺冠的朴炫经(20岁)在KLPGA锦标赛和釜山公开赛上获得了2个冠军，在奖金排行榜上以约4.5亿韩元的奖金位居首位。
自分も選手として戦ってみたいと思いませんか	您就不想作为选手与他一决高下吗
受けたらその勝負	我接下了，这场比赛
この日に挙げた３打点は、今季９度目の複数打点だ。	当天击出的3打点是本赛季第9次多重打点。
いよいよ，最後，日本選手団の入場であります！	最后，日本运动员代表团终于入场了
崔京周は、第２ラウンドで丸山茂樹（日本）と一緒にコースを回り、一戦を交わすことになる。	崔京周将在第二轮比赛中与分在一组的丸山茂树（日本）展开交锋。
試合終了後、クードロンは「結局、精神力が強い選手が勝つ。	赛后库德龙说：“最终精神力强的选手获胜。
ここでも	准决赛也是
インターハイ予選後，初の対外試合だ	这是你们高中联赛预赛后的第一场对外练习赛
開始早々　バカスカ撃たれやがって	比赛开始没多久就一个劲得被打中
決まった	进球了
高さを誇る翔陽は 試合開始からゲームを支配	身高压人的翔阳队 在比赛刚开始就控制了节奏
先月末、元五輪サッカー代表監督の洪明甫（ホン・ミョンボ）氏（４４）は、ロシアのアンジ・マハチカラの監督を務めているフース・ヒディンク元韓国代表監督（６７）の下で研修を終えて米国へ向かった。	上个月末前奥林匹克足球代表队教练洪明宝（44）在俄罗斯安吉马哈奇卡拉指挥、前韩国代表队教练格斯.希丁克（67）的手底下完成进修后飞去了美国。
既に，試合の4分の3が，終わったというのに	这场比赛已经进行四分之三了
俺たちのときも，あいつの３ポイントにやられたんだ，	我记得我们当初的比赛，就是被他的三分球打败的
では，明日の記録会に出場する選手を発表する	那么，我来公布明天参加记录会的选手
米大リーグ、ニューヨーク・ヤンキースのアレックス・ロドリゲス（右）が２４日、ボルティモアとの試合で、９−３でリードした８回、満塁ホームランを打ち、チーム選手に歓迎されている。	24日，美职棒纽约洋基队的Alex Rodriguez在对阵巴尔的摩的客场比赛中，于球队9比3领先的情况下，第八回合轰出了一记满垒本垒打。
同日、３分間・３ラウンドの試合に出場した金ヨンヒョンは、「学んだことをすべて発揮できなかった」と残念がった。	当天进行了每轮3分钟共3轮的比赛之后的金荣铉孔宣泽（音译，33岁）表示：“没能将学到的全部用上。”
花道はリョータ直伝のフェイクで 見事 得点を挙げたのだった	使出良田传授的假动作技巧 漂亮地为湘北拿下分数
１軍２軍　ともに予選までにたくさん試合を組んでいるわ	在预赛之前 我们给一队二队都安排了很多比赛
おめでとうございます 監督	祝贺你们取胜 教练
チャ・ドゥリを電撃的に合流させながら「ブラジルＷ杯の結果が良くなかったのは経験が不足していたからだという話を聞いた。	加入车杜里时还称：“有人说巴西世界杯上的成绩之所以不好是因为缺乏经验。
それまでは日本と米国の選手が接戦を繰り広げていたが、金妍児への関心は優勝するかどうかではなかった。	在此之前美国与日本选手展开角逐时，金妍儿还没能得到观众的瞩目。
それでは，最初にサッカー部の…	那么先请足球部的…
バレーはたかが部活で	排球不过是个社团活动
桜沢さん　Ａ級の方は終わりそうですか	樱泽老师 A级的比赛快要结束了吗
スポーツを通じて、南北の和解の呼び水になれるか、注目を集めている。	人们在关注是否能通过体育打开和解之门。
この前の試合で試したが　安定してないスプリットに	还有上次比赛中尝试的 尚不成熟的快速指叉球
２７　９９年、三星（サムスン）の李承鎏（イ・スンヨプ）が打ち立てた最多本塁打記録（５４個）を破るための本塁打数。	２７ 李承烨（三星队）99年创下了赛季最多本垒打新记录（54个），打破这一记录需要多少本垒打呢？
ベント監督は２０日、欧州組を除いて行われた蔚山（ウルサン）での合宿で、最後の練習試合を行った後、最終的な代表メンバーを発表する。	本托教练将于20日结束蔚山冬季训练的最后一场练习比赛后(不包括海外派球员)，公布国家队亚洲杯最终参赛大名单。
アリゾナＤドバックスのボブ・ブレンリー監督の話のように金炳賢（キム・ビョンヒョン、２４）の大リーグオープン試合２回目の先発登板は素晴らしかった。	就像亚利桑那响尾蛇队主教练布兰利的评价一样，金炳铉（24岁）的第二场美国职业棒球联盟表演赛的首发出场表现太出色了。
２番が塁に出て ３番がチャンスを広げる	第二棒上垒 第三棒制造得分机会
「ギリシャの朴智星（パク・チソン）」であるギオルゴス・カラグーニス（中央）が２６日、オーストリアのアルタッハで開かれた北朝鮮代表チームとの親善試合で、安英学（アン・ヨンハク＝右）と志尹南（チ・ユンナム）の間に突破を試みている。	26日，奥地利竞技场举行了与朝鲜代表队的热身赛，“希腊的朴智星”吉奥吉奥斯•卡拉古尼斯（中间）正试图突破安英学（右侧）与志尹南。
チームの得点源だった三井が 最優秀選手に選ばれた	球队的得分选手三井寿 被选为最佳球员
対武里戦を前にして，桜木花道に	湘北对抗武里比赛前几天
点取れねえな 青道	无法得分呢 青道
決勝リーグへ行くのは，俺たち武園だ	打进决赛的，一定是我们武园
他の選手らは数十億の契約をしているのに１年の成績不振で冷たくされ、悲しい思いをしただろう。	其他队员签定几十亿韩元合同时，只因为去年发挥欠佳而被“冷落”。
薬師が勝ち越しの１点をあげ 試合は終盤の7回へ	药师很快又领先一分 比赛即将进入终局
このため沈（シム）ジョンスをはじめ本塁打を１０本以上打っている打者が７人もいる現代が、２人しかいないＬＧに比べて有利だ」と評価した。	因此从打出10个以上本垒打的人数，现代队拥有沈贞洙在内的七名击球员，比只有2名击球员的LG队有利。”
